SECTOR;TAMAÑO EMPRESA;AREAS;MES;AÑO;SALARIO MINIMO;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2009;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2009;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2009;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2009;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2009;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2009;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2009;5,158;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2009;5,575;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2009;5,575;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2009;5,575;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2009;5,575;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2009;5,575;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2009;5,575;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2009;5,575;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2009;5,575;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2009;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2009;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2009;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2009;6,133;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2009;4,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2009;4,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2009;4,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2009;4,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2009;4,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2009;4,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2009;4,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2009;4,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2009;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2009;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2009;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2009;4,400;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2009;3,600;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2009;3,600;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2009;3,600;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2009;3,600;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2009;3,600;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2009;3,600;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Julio;2009;3,600;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Agosto;2009;3,600;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Septiembre;2009;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Octubre;2009;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Noviembre;2009;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Diciembre;2009;3,960;
Sector privado;Zona franca;Zona franca industrial;Enero;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Febrero;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Marzo;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Abril;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Mayo;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Junio;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Julio;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Agosto;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Septiembre;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Octubre;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Noviembre;2009;4,900;
Sector privado;Zona franca;Zona franca industrial;Diciembre;2009;4,900;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Enero;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Febrero;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Marzo;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Abril;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Mayo;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Junio;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Julio;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Agosto;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Septiembre;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Octubre;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Noviembre;2009;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Diciembre;2009;3,600;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Enero;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Febrero;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Marzo;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Abril;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Mayo;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Junio;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2009;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2009;5,019;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2010;8,465;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2010;8,465;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2010;5,820;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2010;5,820;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2010;5,158;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2010;5,158;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2010;6,133;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2010;6,133;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2010;4,400;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2010;4,400;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Julio;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Agosto;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Septiembre;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Octubre;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Noviembre;2010;3,960;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Diciembre;2010;3,960;
Sector privado;Zona franca;Zona franca industrial;Enero;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Febrero;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Marzo;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Abril;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Mayo;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Junio;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Julio;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Agosto;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Septiembre;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Octubre;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Noviembre;2010;5,400;
Sector privado;Zona franca;Zona franca industrial;Diciembre;2010;5,400;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Enero;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Febrero;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Marzo;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Abril;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Mayo;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Junio;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Julio;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Agosto;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Septiembre;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Octubre;2010;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Noviembre;2010;3,600;
